date,time,district,no2,o3,co,so2,pm10,pm2.5
2019-06-07,1700,은평구,0.008,0.061,0.2,0.004,8,8
2019-06-07,1800,은평구,0.008,0.062,0.2,0.004,8,8
2019-06-07,1900,은평구,0.008,0.063,0.2,0.004,8,10
2019-06-07,2000,은평구,0.014,0.054,0.2,0.004,,13
2019-06-07,2100,은평구,0.021,0.038,0.3,0.003,16,14
2019-06-07,2200,은평구,0.011,0.051,0.2,0.004,13,14
2019-06-07,2300,은평구,0.009,0.057,0.2,0.004,17,13
2019-06-08,0,은평구,0.016,0.044,0.2,0.004,14,12
2019-06-08,100,은평구,0.014,0.034,0.2,0.003,14,14
2019-06-08,200,은평구,0.013,0.032,0.2,0.004,12,13
2019-06-08,300,은평구,0.012,0.031,0.2,0.004,,13
2019-06-08,400,은평구,0.013,0.031,0.2,0.003,15,10
2019-06-08,500,은평구,0.013,0.027,0.2,0.004,,15
2019-06-08,600,은평구,0.015,0.026,0.2,0.004,,22
2019-06-08,700,은평구,0.023,0.019,0.2,0.004,16,15
2019-06-08,800,은평구,0.023,0.027,0.3,0.004,19,12
2019-06-08,900,은평구,0.018,0.041,0.2,0.004,23,12
2019-06-08,1000,은평구,0.017,0.045,0.2,0.004,23,17
2019-06-08,1100,은평구,0.018,0.048,0.2,0.004,21,19
2019-06-08,1200,은평구,0.022,0.051,0.2,0.004,25,16
2019-06-08,1300,은평구,0.019,0.058,0.2,0.004,24,16
2019-06-08,1400,은평구,0.027,0.058,0.2,0.004,24,18
2019-06-08,1500,은평구,0.031,0.064,0.3,0.005,,27
2019-06-08,1600,은평구,0.028,0.077,0.3,0.004,,
2019-06-08,1700,은평구,0.026,0.084,0.3,0.005,59,
2019-06-08,1800,은평구,0.023,0.078,0.3,0.007,42,31
2019-06-08,1900,은평구,0.022,0.068,0.4,0.007,31,22
2019-06-08,2000,은평구,0.026,0.063,0.4,0.005,33,19
2019-06-08,2100,은평구,0.037,0.038,0.4,0.005,27,19
2019-06-08,2200,은평구,0.038,0.026,0.4,0.004,27,19
2019-06-08,2300,은평구,0.025,0.039,0.4,0.004,24,19
2019-06-09,0,은평구,0.032,0.028,0.4,0.004,35,26
2019-06-09,100,은평구,0.027,0.028,0.4,0.004,33,22
2019-06-09,200,은평구,0.021,0.038,0.4,0.004,48,22
2019-06-09,300,은평구,0.011,0.05,0.3,0.004,42,36
2019-06-09,400,은평구,0.009,0.055,0.3,0.004,38,38
2019-06-09,500,은평구,0.011,0.041,0.3,0.004,38,29
2019-06-09,600,은평구,0.013,0.033,0.3,0.004,,33
2019-06-09,700,은평구,0.017,0.033,0.3,0.004,42,35
2019-06-09,800,은평구,0.02,0.033,0.4,0.004,51,39
2019-06-09,900,은평구,0.02,0.044,0.4,0.005,51,39
2019-06-09,1000,은평구,0.021,0.053,0.4,0.006,56,44
2019-06-09,1100,은평구,0.023,0.058,0.4,0.006,54,43
2019-06-09,1200,은평구,0.019,0.072,0.4,0.006,48,41
2019-06-09,1300,은평구,0.017,0.078,0.4,0.006,50,36
2019-06-09,1400,은평구,0.015,0.077,0.3,0.006,,36
2019-06-09,1500,은평구,0.013,0.085,0.3,0.005,39,31
2019-06-09,1600,은평구,0.015,0.076,0.3,0.004,41,33
2019-06-09,1700,은평구,0.014,0.071,0.3,0.004,41,24
2019-06-09,1800,은평구,0.013,0.066,0.3,0.004,35,24
2019-06-09,1900,은평구,0.015,0.056,0.3,0.004,32,21
2019-06-02,2000,종로구,0.019,0.062,0.4,0.003,34,17
2019-06-02,2100,종로구,0.022,0.055,0.4,0.004,33,14
2019-06-02,2200,종로구,0.03,0.041,0.4,0.004,26,14
2019-06-02,2300,종로구,0.028,0.036,0.4,0.003,29,14
2019-06-03,0,종로구,0.03,0.032,0.4,0.003,30,15
2019-06-03,100,종로구,0.033,0.027,0.5,0.003,29,17
2019-06-03,200,종로구,0.032,0.028,0.5,0.003,26,15
2019-06-03,300,종로구,0.027,0.03,0.5,0.004,27,17
2019-06-03,400,종로구,0.024,0.032,0.4,0.003,26,16
2019-06-03,500,종로구,0.029,0.027,0.6,0.003,27,18
2019-06-03,600,종로구,0.033,0.02,0.6,0.003,28,18
2019-06-03,700,종로구,0.037,0.022,0.5,0.003,29,18
2019-06-03,800,종로구,0.043,0.021,0.6,0.004,29,16
2019-06-03,900,종로구,0.049,0.019,0.7,0.004,29,15
2019-06-03,1000,종로구,0.047,0.03,0.6,0.004,31,17
2019-06-03,1100,종로구,0.042,0.038,0.8,0.005,30,16
2019-06-03,1200,종로구,0.037,0.046,0.6,0.005,32,16
2019-06-03,1300,종로구,0.022,0.057,0.5,0.005,44,17
2019-06-03,1400,종로구,0.011,0.055,0.4,0.003,35,14
2019-06-03,1500,종로구,0.014,0.058,0.4,0.003,38,11
2019-06-03,1600,종로구,0.021,0.066,0.5,0.003,35,16
2019-06-03,1700,종로구,0.028,0.07,0.5,0.004,38,19
2019-06-03,1800,종로구,0.025,0.077,0.5,0.004,40,24
2019-06-03,1900,종로구,0.029,0.078,0.5,0.005,45,27
2019-06-03,2000,종로구,0.037,0.067,0.5,0.004,46,28
2019-06-03,2100,종로구,0.05,0.044,0.6,0.005,48,30
2019-06-03,2200,종로구,0.042,0.035,0.6,0.007,42,23
2019-06-03,2300,종로구,0.02,0.043,0.4,0.005,28,16
2019-06-04,0,종로구,0.021,0.039,0.4,0.005,22,14
2019-06-04,100,종로구,0.02,0.039,0.4,0.003,21,16
2019-06-04,200,종로구,0.019,0.039,0.4,0.004,22,14
2019-06-04,300,종로구,0.017,0.033,0.4,0.003,23,17
2019-06-04,400,종로구,0.013,0.044,0.4,0.004,28,16
2019-06-04,500,종로구,0.018,0.039,0.4,0.003,24,16
2019-06-04,600,종로구,0.027,0.025,0.5,0.003,24,16
2019-06-04,700,종로구,0.045,0.012,0.7,0.005,29,17
2019-06-04,800,종로구,0.042,0.022,0.7,0.005,28,16
2019-06-04,900,종로구,0.033,0.03,0.6,0.006,21,14
2019-06-04,1000,종로구,0.029,0.032,0.6,0.007,16,10
2019-06-04,1100,종로구,0.029,0.034,0.5,0.005,15,12
2019-06-04,1200,종로구,0.026,0.044,0.4,0.005,21,13
2019-06-04,1300,종로구,0.021,0.051,0.5,0.005,24,13
2019-06-04,1400,종로구,0.019,0.039,0.4,0.004,21,12
2019-06-04,1500,종로구,0.02,0.037,0.4,0.004,19,10
2019-06-04,1600,종로구,0.024,0.037,0.4,0.004,20,13
2019-06-04,1700,종로구,0.024,0.04,0.4,0.005,32,21
2019-06-04,1800,종로구,0.024,0.031,0.4,0.004,32,20
2019-06-04,1900,종로구,0.029,0.022,0.4,0.004,27,19
2019-06-04,2000,종로구,0.035,0.015,0.4,0.004,43,21
2019-06-04,2100,종로구,0.03,0.016,0.4,0.004,46,22
2019-06-04,2200,종로구,0.023,0.019,0.4,0.003,25,17
2019-06-04,2300,종로구,0.017,0.024,0.3,0.003,25,17
2019-06-05,0,종로구,0.012,0.03,0.3,0.003,21,16
2019-06-05,100,종로구,0.009,0.035,0.3,0.003,23,13
2019-06-05,200,종로구,0.011,0.033,0.3,0.003,22,14
2019-06-05,300,종로구,0.011,0.027,0.3,0.003,22,17
2019-06-05,400,종로구,0.01,0.026,0.3,0.003,19,13
2019-06-05,500,종로구,0.011,0.027,0.4,0.003,17,12
2019-06-05,600,종로구,0.016,0.023,0.5,0.003,24,15
2019-06-05,700,종로구,0.02,0.02,0.5,0.003,25,16
2019-06-05,800,종로구,0.026,0.014,0.5,0.003,26,15
2019-06-05,900,종로구,0.027,0.015,0.5,0.003,34,20
2019-06-05,1000,종로구,0.03,0.019,0.6,0.003,32,18
2019-06-05,1100,종로구,0.039,0.022,0.7,0.003,35,22
2019-06-05,1200,종로구,0.045,0.027,0.8,0.003,38,21
2019-06-05,1300,종로구,0.043,0.038,0.6,0.004,46,24
2019-06-05,1400,종로구,0.043,0.059,0.6,0.004,72,26
2019-06-05,1500,종로구,0.042,0.054,0.5,0.005,65,36
2019-06-05,1600,종로구,0.038,0.055,0.6,0.005,68,40
2019-06-05,1700,종로구,0.035,0.051,0.7,0.005,57,33
2019-06-05,1800,종로구,0.04,0.049,0.7,0.005,53,31
2019-06-05,1900,종로구,0.049,0.039,0.7,0.005,52,34
2019-06-05,2000,종로구,0.062,0.032,0.7,0.005,55,34
2019-06-05,2100,종로구,0.06,0.034,0.8,0.005,59,39
2019-06-05,2200,종로구,0.049,0.028,0.6,0.005,56,35
2019-06-05,2300,종로구,0.045,0.013,0.5,0.004,40,21
2019-06-06,0,종로구,0.035,0.021,0.5,0.004,30,17
2019-06-06,100,종로구,0.026,0.021,0.4,0.004,30,16
2019-06-06,200,종로구,0.018,0.023,0.4,0.003,21,11
2019-06-06,300,종로구,0.015,0.023,0.4,0.003,18,10
2019-06-06,400,종로구,0.018,0.02,0.5,0.004,21,12
2019-06-06,500,종로구,0.025,0.012,0.5,0.003,27,14
2019-06-06,600,종로구,0.03,0.008,0.6,0.003,31,17
2019-06-06,700,종로구,0.03,0.011,0.6,0.003,41,24
2019-06-06,800,종로구,0.037,0.011,0.7,0.004,41,22
2019-06-06,900,종로구,0.044,0.014,0.7,0.004,55,30
2019-06-06,1000,종로구,0.05,0.018,0.8,0.004,54,27
2019-06-06,1100,종로구,0.053,0.027,0.8,0.005,61,31
2019-06-06,1200,종로구,0.057,0.023,0.8,0.004,60,32
2019-06-06,1300,종로구,0.058,0.026,1.1,0.005,61,32
2019-06-06,1400,종로구,0.054,0.033,0.9,0.005,58,32
2019-06-06,1500,종로구,0.054,0.032,0.8,0.005,64,37
2019-06-06,1600,종로구,0.052,0.021,0.8,0.004,62,37
2019-06-06,1700,종로구,0.056,0.02,0.8,0.004,70,37
2019-06-06,1800,종로구,0.041,0.029,0.8,0.005,63,37
2019-06-06,1900,종로구,0.03,0.035,0.7,0.004,68,41
2019-06-06,2000,종로구,0.024,0.045,0.6,0.004,53,36
2019-06-06,2100,종로구,0.017,0.044,0.6,0.003,45,31
2019-06-06,2200,종로구,0.013,0.045,0.5,0.003,36,23
2019-06-06,2300,종로구,0.014,0.042,0.4,0.003,32,21
2019-06-07,0,종로구,0.011,0.043,0.4,0.003,26,18
2019-06-07,100,종로구,0.011,0.047,0.4,0.003,23,14
2019-06-07,200,종로구,0.007,0.046,0.3,0.003,24,14
2019-06-07,300,종로구,0.006,0.047,0.4,0.003,24,14
2019-06-07,400,종로구,0.006,0.05,0.3,0.003,16,10
2019-06-07,500,종로구,0.007,0.051,0.3,0.003,11,8
2019-06-07,600,종로구,0.01,0.046,0.4,0.003,9,5
2019-06-07,700,종로구,0.014,0.044,0.4,0.003,10,6
2019-06-07,800,종로구,0.022,0.039,0.6,0.003,6,4
2019-06-07,900,종로구,0.021,0.042,0.5,0.003,9,4
2019-06-07,1000,종로구,0.025,0.036,0.7,0.003,7,4
2019-06-07,1100,종로구,0.016,0.042,0.6,0.003,9,5
2019-06-07,1200,종로구,0.02,0.039,0.6,0.003,10,6
2019-06-07,1300,종로구,0.016,0.043,0.6,0.003,9,4
2019-06-07,1400,종로구,0.014,0.048,0.5,0.003,5,2
2019-06-07,1500,종로구,0.01,0.051,0.5,0.003,5,1
2019-06-07,1600,종로구,0.012,0.05,0.5,0.003,9,4
2019-06-07,1700,종로구,0.01,0.051,0.5,0.004,6,2
2019-06-07,1800,종로구,0.012,0.051,0.5,0.003,6,3
2019-06-07,1900,종로구,0.011,0.052,0.4,0.003,5,4
2019-06-07,2000,종로구,0.015,0.052,0.5,0.004,12,7
2019-06-07,2100,종로구,0.019,0.047,0.5,0.003,10,6
2019-06-07,2200,종로구,0.021,0.042,0.6,0.003,10,6
2019-06-07,2300,종로구,0.013,0.044,0.4,0.003,11,5
2019-06-08,0,종로구,0.02,0.036,0.4,0.003,12,7
2019-06-08,100,종로구,0.031,0.023,0.5,0.003,15,8
2019-06-08,200,종로구,0.017,0.035,0.4,0.002,14,10
2019-06-08,300,종로구,0.019,0.028,0.4,0.003,16,11
2019-06-08,400,종로구,0.021,0.023,0.5,0.003,17,10
2019-06-08,500,종로구,0.018,0.026,0.4,0.003,17,10
2019-06-08,600,종로구,0.023,0.021,0.5,0.003,16,10
2019-06-08,700,종로구,0.026,0.018,0.5,0.003,19,10
2019-06-08,800,종로구,0.023,0.027,0.4,0.003,20,8
2019-06-08,900,종로구,0.018,0.036,0.4,0.003,22,11
2019-06-08,1000,종로구,0.017,0.041,0.4,0.004,16,9
2019-06-08,1100,종로구,0.014,0.048,0.4,0.003,15,8
2019-06-08,1200,종로구,0.018,0.046,0.4,0.003,18,10
2019-06-08,1300,종로구,0.018,0.051,0.4,0.003,21,9
2019-06-08,1400,종로구,0.019,0.052,0.4,0.003,18,10
2019-06-08,1500,종로구,0.023,0.055,0.4,0.003,18,11
2019-06-08,1600,종로구,0.029,0.06,0.4,0.004,28,16
2019-06-08,1700,종로구,0.029,0.069,0.5,0.004,37,20
2019-06-08,1800,종로구,0.025,0.07,0.5,0.005,34,21
2019-06-08,1900,종로구,0.02,0.059,0.6,0.006,27,18
2019-06-08,2000,종로구,0.022,0.054,0.5,0.005,20,14
2019-06-08,2100,종로구,0.026,0.05,0.6,0.005,22,15
2019-06-08,2200,종로구,0.032,0.039,0.6,0.004,24,16
2019-06-08,2300,종로구,0.036,0.031,0.6,0.004,27,17
2019-06-09,0,종로구,0.043,0.022,0.7,0.004,28,18
2019-06-09,100,종로구,0.037,0.022,0.7,0.004,32,20
2019-06-09,200,종로구,0.027,0.028,0.6,0.004,32,22
2019-06-09,300,종로구,0.018,0.034,0.6,0.004,41,26
2019-06-09,400,종로구,0.014,0.038,0.5,0.003,33,22
2019-06-09,500,종로구,0.014,0.036,0.5,0.004,30,22
2019-06-09,600,종로구,0.015,0.031,0.5,0.004,29,20
2019-06-09,700,종로구,0.019,0.027,0.5,0.004,28,20
2019-06-09,800,종로구,0.022,0.029,0.5,0.004,28,20
2019-06-09,900,종로구,0.026,0.032,0.5,0.005,33,23
2019-06-09,1000,종로구,0.02,0.046,0.6,0.006,25,18
2019-06-09,1100,종로구,0.019,0.057,0.5,0.006,26,19
2019-06-09,1200,종로구,0.018,0.063,0.5,0.006,26,19
2019-06-09,1300,종로구,0.018,0.067,0.5,0.006,27,20
2019-06-09,1400,종로구,0.018,0.069,0.5,0.005,31,23
2019-06-09,1500,종로구,0.016,0.071,0.5,0.005,30,24
2019-06-09,1600,종로구,0.016,0.067,0.4,0.004,29,22
2019-06-09,1700,종로구,0.014,0.06,0.4,0.004,28,20
2019-06-09,1800,종로구,0.012,0.06,0.4,0.004,23,17
2019-06-09,1900,종로구,0.013,0.048,0.4,0.003,24,17
2019-06-02,2000,중구,0.017,0.079,0.4,0.003,27,16
2019-06-02,2100,중구,0.022,0.067,0.4,0.003,28,14
2019-06-02,2200,중구,0.023,0.062,0.4,0.003,26,14
2019-06-02,2300,중구,0.032,0.043,0.4,0.002,25,16
2019-06-03,0,중구,0.029,0.04,0.4,0.002,25,14
2019-06-03,100,중구,0.028,0.037,0.4,0.002,22,13
2019-06-03,200,중구,0.035,0.027,0.4,0.003,23,14
2019-06-03,300,중구,0.034,0.025,0.5,0.002,22,16
2019-06-03,400,중구,0.03,0.029,0.5,0.002,23,18
2019-06-03,500,중구,0.039,0.02,0.5,0.002,24,16
2019-06-03,600,중구,0.04,0.021,0.5,0.003,25,17
2019-06-03,700,중구,0.055,0.009,0.5,0.002,26,19
2019-06-03,800,중구,0.052,0.014,0.6,0.003,30,19
2019-06-03,900,중구,0.061,0.015,0.6,0.003,29,19
2019-06-03,1000,중구,0.058,0.027,0.9,0.004,38,17
2019-06-03,1100,중구,0.046,0.043,0.6,0.004,32,16
2019-06-03,1200,중구,0.038,0.056,0.6,0.004,30,16
2019-06-03,1300,중구,0.022,0.071,0.4,0.005,37,19
2019-06-03,1400,중구,0.008,0.068,0.3,0.003,33,17
2019-06-03,1500,중구,0.014,0.068,0.4,0.003,18,11
2019-06-03,1600,중구,0.028,0.073,0.5,0.003,27,15
2019-06-03,1700,중구,0.033,0.08,0.6,0.003,36,21
2019-06-03,1800,중구,0.046,0.075,0.5,0.004,36,23
2019-06-03,1900,중구,0.041,0.084,0.5,0.004,40,24
2019-06-03,2000,중구,0.039,0.081,0.5,0.003,43,28
2019-06-03,2100,중구,0.048,0.061,0.5,0.004,41,28
2019-06-03,2200,중구,0.047,0.04,0.5,0.006,38,23
2019-06-03,2300,중구,0.021,0.049,0.4,0.004,26,16
2019-06-04,0,중구,0.023,0.044,0.4,0.003,19,13
2019-06-04,100,중구,0.018,0.048,0.4,0.004,20,13
2019-06-04,200,중구,0.016,0.049,0.4,0.003,20,15
2019-06-04,300,중구,0.021,0.041,0.4,0.003,19,16
2019-06-04,400,중구,0.017,0.043,0.4,0.003,22,17
2019-06-04,500,중구,0.021,0.038,0.4,0.003,19,18
2019-06-04,600,중구,0.036,0.028,0.5,0.003,21,17
2019-06-04,700,중구,0.055,0.009,0.6,0.003,25,18
2019-06-04,800,중구,0.054,0.017,0.7,0.005,25,17
2019-06-04,900,중구,0.031,0.035,0.5,0.005,20,15
2019-06-04,1000,중구,0.033,0.033,0.7,0.006,17,10
2019-06-04,1100,중구,0.036,0.035,0.5,0.005,18,11
2019-06-04,1200,중구,0.032,0.047,0.4,0.004,22,14
2019-06-04,1300,중구,0.022,0.058,0.5,0.005,25,18
2019-06-04,1400,중구,0.017,0.047,0.3,0.004,20,13
2019-06-04,1500,중구,0.021,0.043,0.5,0.003,19,11
2019-06-04,1600,중구,0.021,0.046,0.3,0.004,21,15
2019-06-04,1700,중구,0.023,0.047,0.3,0.004,31,22
2019-06-04,1800,중구,0.023,0.037,0.3,0.004,29,21
2019-06-04,1900,중구,0.027,0.025,0.4,0.003,25,17
2019-06-04,2000,중구,0.037,0.016,0.4,0.003,29,21
2019-06-04,2100,중구,0.032,0.017,0.4,0.003,32,19
2019-06-04,2200,중구,0.024,0.021,0.3,0.003,28,16
2019-06-04,2300,중구,0.018,0.027,0.3,0.002,21,17
2019-06-05,0,중구,0.015,0.032,0.3,0.002,20,16
2019-06-05,100,중구,0.009,0.041,0.3,0.002,18,14
2019-06-05,200,중구,0.008,0.04,0.3,0.002,19,14
2019-06-05,300,중구,0.01,0.034,0.3,0.002,19,14
2019-06-05,400,중구,0.009,0.033,0.3,0.002,20,15
2019-06-05,500,중구,0.011,0.032,0.4,0.002,20,16
2019-06-05,600,중구,0.015,0.027,0.4,0.002,23,16
2019-06-05,700,중구,0.021,0.023,0.5,0.002,26,19
2019-06-05,800,중구,0.025,0.02,0.5,0.002,28,19
2019-06-05,900,중구,0.03,0.016,0.6,0.003,29,23
2019-06-05,1000,중구,0.026,0.022,0.5,0.002,33,21
2019-06-05,1100,중구,0.038,0.024,0.6,0.003,34,22
2019-06-05,1200,중구,0.045,0.028,0.6,0.003,40,25
2019-06-05,1300,중구,0.043,0.044,0.6,0.003,41,27
2019-06-05,1400,중구,0.045,0.069,0.5,0.004,53,35
2019-06-05,1500,중구,0.041,0.064,0.5,0.005,71,45
2019-06-05,1600,중구,0.035,0.065,0.5,0.005,63,43
2019-06-05,1700,중구,0.035,0.063,0.7,0.005,45,34
2019-06-05,1800,중구,0.04,0.063,0.6,0.005,50,36
2019-06-05,1900,중구,0.048,0.049,0.5,0.004,50,36
2019-06-05,2000,중구,0.064,0.041,0.6,0.004,49,35
2019-06-05,2100,중구,0.059,0.044,0.7,0.005,53,39
2019-06-05,2200,중구,0.049,0.033,0.6,0.005,51,36
2019-06-05,2300,중구,0.043,0.017,0.4,0.004,43,25
2019-06-06,0,중구,0.028,0.032,0.4,0.003,37,17
2019-06-06,100,중구,0.023,0.028,0.4,0.003,21,14
2019-06-06,200,중구,0.015,0.031,0.3,0.003,20,13
2019-06-06,300,중구,0.014,0.031,0.4,0.003,17,13
2019-06-06,400,중구,0.016,0.026,0.4,0.003,20,13
2019-06-06,500,중구,0.022,0.017,0.5,0.003,28,16
2019-06-06,600,중구,0.025,0.012,0.5,0.003,28,19
2019-06-06,700,중구,0.033,0.009,0.6,0.003,30,20
2019-06-06,800,중구,0.037,0.012,0.7,0.003,39,25
2019-06-06,900,중구,0.048,0.014,0.7,0.004,57,41
2019-06-06,1000,중구,0.058,0.016,0.8,0.004,59,41
2019-06-06,1100,중구,0.07,0.019,0.9,0.004,62,44
2019-06-06,1200,중구,0.067,0.024,0.9,0.005,62,42
2019-06-06,1300,중구,0.065,0.029,0.9,0.005,65,44
2019-06-06,1400,중구,0.056,0.039,0.7,0.005,60,40
2019-06-06,1500,중구,0.061,0.034,0.8,0.004,63,43
2019-06-06,1600,중구,0.056,0.023,0.7,0.003,73,46
2019-06-06,1700,중구,0.062,0.018,0.8,0.003,70,45
2019-06-06,1800,중구,0.052,0.033,0.7,0.003,63,43
2019-06-06,1900,중구,0.037,0.043,0.6,0.003,65,48
2019-06-06,2000,중구,0.04,0.044,0.7,0.003,62,43
2019-06-06,2100,중구,0.029,0.048,0.6,0.003,53,37
2019-06-06,2200,중구,0.023,0.05,0.5,0.003,38,29
2019-06-06,2300,중구,0.019,0.051,0.4,0.002,33,24
2019-06-07,0,중구,0.018,0.05,0.4,0.003,28,21
2019-06-07,100,중구,0.016,0.055,0.4,0.003,23,19
2019-06-07,200,중구,0.01,0.059,0.3,0.002,24,17
2019-06-07,300,중구,0.008,0.06,0.3,0.003,22,16
2019-06-07,400,중구,0.006,0.065,0.3,0.003,17,12
2019-06-07,500,중구,0.007,0.067,0.3,0.002,11,8
2019-06-07,600,중구,0.013,0.059,0.3,0.002,8,6
2019-06-07,700,중구,0.021,0.051,0.3,0.003,6,8
2019-06-07,800,중구,0.03,0.046,0.4,0.002,7,5
2019-06-07,900,중구,0.033,0.045,0.4,0.003,8,6
2019-06-07,1000,중구,0.035,0.04,0.6,0.002,7,4
2019-06-07,1100,중구,0.018,0.053,0.6,0.002,6,4
2019-06-07,1200,중구,0.022,0.05,0.5,0.003,8,5
2019-06-07,1300,중구,0.019,0.052,0.5,0.002,7,5
2019-06-07,1400,중구,0.018,0.054,0.5,0.002,7,4
2019-06-07,1500,중구,0.021,0.053,0.5,0.003,5,5
2019-06-07,1600,중구,0.022,0.052,0.5,0.003,7,4
2019-06-07,1700,중구,0.017,0.056,0.5,0.003,7,3
2019-06-07,1800,중구,0.016,0.057,0.4,0.002,10,3
2019-06-07,1900,중구,0.022,0.054,0.4,0.002,8,4
2019-06-07,2000,중구,0.024,0.056,0.4,0.003,11,7
2019-06-07,2100,중구,0.024,0.053,0.4,0.002,12,11
2019-06-07,2200,중구,0.016,0.054,0.4,0.002,12,7
2019-06-07,2300,중구,0.018,0.05,0.4,0.002,9,7
2019-06-08,0,중구,0.016,0.051,0.4,0.002,12,8
2019-06-08,100,중구,0.023,0.041,0.4,0.002,16,10
2019-06-08,200,중구,0.017,0.045,0.4,0.002,15,10
2019-06-08,300,중구,0.016,0.04,0.4,0.002,15,10
2019-06-08,400,중구,0.021,0.032,0.5,0.003,16,11
2019-06-08,500,중구,0.016,0.039,0.4,0.002,17,12
2019-06-08,600,중구,0.019,0.035,0.4,0.002,16,11
2019-06-08,700,중구,0.028,0.025,0.4,0.002,15,10
2019-06-08,800,중구,0.03,0.027,0.4,0.002,16,11
2019-06-08,900,중구,0.024,0.039,0.3,0.002,17,10
2019-06-08,1000,중구,0.026,0.041,0.4,0.003,16,10
2019-06-08,1100,중구,0.018,0.053,0.4,0.003,18,12
2019-06-08,1200,중구,0.027,0.051,0.4,0.003,20,10
2019-06-08,1300,중구,0.03,0.051,0.4,0.003,21,13
2019-06-08,1400,중구,0.026,0.056,0.4,0.003,19,12
2019-06-08,1500,중구,0.028,0.063,0.4,0.003,19,13
2019-06-08,1600,중구,0.03,0.075,0.4,0.004,32,19
2019-06-08,1700,중구,0.028,0.085,0.4,0.004,37,23
2019-06-08,1800,중구,0.024,0.086,0.4,0.005,35,22
2019-06-08,1900,중구,0.021,0.07,0.5,0.006,23,16
2019-06-08,2000,중구,0.02,0.067,0.4,0.005,17,12
2019-06-08,2100,중구,0.028,0.058,0.5,0.004,16,13
2019-06-08,2200,중구,0.03,0.052,0.5,0.004,21,16
2019-06-08,2300,중구,0.031,0.047,0.5,0.004,25,16
2019-06-09,0,중구,0.05,0.022,0.7,0.004,27,19
2019-06-09,100,중구,0.057,0.016,0.7,0.004,28,21
2019-06-09,200,중구,0.029,0.036,0.6,0.004,35,25
2019-06-09,300,중구,0.016,0.046,0.5,0.004,41,30
2019-06-09,400,중구,0.015,0.045,0.5,0.003,40,26
2019-06-09,500,중구,0.013,0.047,0.5,0.003,39,28
2019-06-09,600,중구,0.014,0.042,0.5,0.003,35,27
2019-06-09,700,중구,0.02,0.034,0.5,0.003,33,24
2019-06-09,800,중구,0.026,0.035,0.5,0.004,36,26
2019-06-09,900,중구,0.03,0.035,0.5,0.004,36,27
2019-06-09,1000,중구,0.021,0.057,0.5,0.006,29,21
2019-06-09,1100,중구,0.017,0.069,0.5,0.006,23,16
2019-06-09,1200,중구,0.018,0.072,0.5,0.005,25,19
2019-06-09,1300,중구,0.018,0.078,0.5,0.005,24,22
2019-06-09,1400,중구,0.018,0.084,0.5,0.005,30,24
2019-06-09,1500,중구,0.015,0.084,0.4,0.004,26,24
2019-06-09,1600,중구,0.015,0.081,0.4,0.004,26,21
2019-06-09,1700,중구,0.016,0.072,0.4,0.003,26,20
2019-06-09,1800,중구,0.015,0.071,0.4,0.003,23,18
2019-06-09,1900,중구,0.016,0.057,0.4,0.003,26,15
2019-06-02,2000,중랑구,0.014,0.067,0.3,0.005,26,14
2019-06-02,2100,중랑구,0.016,0.062,0.4,0.005,27,18
2019-06-02,2200,중랑구,0.022,0.049,0.4,0.005,26,21
2019-06-02,2300,중랑구,0.021,0.042,0.3,0.004,28,19
2019-06-03,0,중랑구,0.026,0.035,0.4,0.005,26,20
2019-06-03,100,중랑구,0.022,0.036,0.4,0.005,24,19
2019-06-03,200,중랑구,0.015,0.041,0.4,0.004,25,19
2019-06-03,300,중랑구,0.01,0.053,0.3,0.005,22,19
2019-06-03,400,중랑구,0.014,0.042,0.3,0.005,22,19
2019-06-03,500,중랑구,0.019,0.028,0.4,0.006,25,20
2019-06-03,600,중랑구,0.02,0.029,0.3,0.005,25,21
2019-06-03,700,중랑구,0.024,0.023,0.4,0.005,26,19
2019-06-03,800,중랑구,0.03,0.02,0.5,0.006,26,18
2019-06-03,900,중랑구,0.038,0.017,0.5,0.005,37,19
2019-06-03,1000,중랑구,0.038,0.03,0.4,0.007,35,21
2019-06-03,1100,중랑구,0.034,0.044,0.6,0.008,40,22
2019-06-03,1200,중랑구,0.032,0.05,0.5,0.006,40,26
2019-06-03,1300,중랑구,0.019,0.063,0.4,0.005,34,25
2019-06-03,1400,중랑구,0.007,0.07,0.3,0.005,32,21
2019-06-03,1500,중랑구,0.009,0.07,0.3,0.006,25,19
2019-06-03,1600,중랑구,0.015,0.076,0.3,0.006,32,23
2019-06-03,1700,중랑구,0.019,0.083,0.4,0.005,43,33
2019-06-03,1800,중랑구,0.023,0.087,0.4,0.007,39,31
2019-06-03,1900,중랑구,0.026,0.09,0.5,0.006,41,32
2019-06-03,2000,중랑구,0.034,0.073,0.5,0.006,45,34
2019-06-03,2100,중랑구,0.033,0.064,0.6,0.007,46,33
2019-06-03,2200,중랑구,0.038,0.039,0.5,0.007,43,30
2019-06-03,2300,중랑구,0.022,0.043,0.4,0.007,39,28
2019-06-04,0,중랑구,0.017,0.046,0.4,0.006,22,19
2019-06-04,100,중랑구,0.019,0.036,0.4,0.006,21,20
2019-06-04,200,중랑구,0.019,0.03,0.4,0.005,23,19
2019-06-04,300,중랑구,0.02,0.029,0.5,0.006,26,19
2019-06-04,400,중랑구,0.013,0.037,0.4,0.006,24,19
